Airline,Source,Destination,Total_Stops,Additional_Info,Price,Day_of_Journey,Flight_Duration,Month_of_Journey
3,3,3,1.0,2,5963,27.0,-0.24390611615826846,3.0
4,1,5,0.0,1,3625,6.0,-1.0192066579729941,6.0
4,2,2,0.0,3,3841,15.0,-1.050218679645583,6.0
1,1,5,0.0,1,4823,12.0,-0.9985319768579347,6.0
5,3,3,1.0,1,9646,12.0,-0.5540263328841587,6.0
3,3,3,1.0,2,10152,27.0,-0.06817132668026399,5.0
1,3,3,1.0,1,7514,3.0,0.5934184690016352,6.0
3,1,1,1.0,1,16736,6.0,0.0662141005676218,3.0
3,2,2,1.0,1,13584,6.0,0.5313944256564572,5.0
2,2,2,2.0,1,11222,21.0,1.5754658219669544,5.0
1,4,4,0.0,1,3850,1.0,-1.0605560202031128,5.0
7,1,1,0.0,1,7608,24.0,-1.0192066579729941,3.0
3,2,2,1.0,2,10844,12.0,1.172309540223297,5.0
5,3,3,1.0,1,7408,9.0,-0.2955928189459168,6.0
7,4,4,0.0,1,3687,18.0,-1.0708933607606426,5.0
4,3,3,1.0,1,11726,3.0,-0.574701013999218,3.0
3,2,2,1.0,2,9663,6.0,1.9786221037106118,5.0
2,2,2,2.0,1,12829,24.0,2.464477109914507,3.0
1,3,3,1.0,1,6069,27.0,-0.7297611223621632,6.0
3,2,2,1.0,2,8529,12.0,2.04064614705579,6.0
7,2,2,1.0,1,8085,9.0,-0.5540263328841587,5.0
7,1,5,0.0,1,4878,15.0,-1.0088693174154644,5.0
1,1,5,0.0,1,4077,3.0,-0.9985319768579347,4.0
1,2,2,1.0,1,7605,9.0,-0.6987491006895742,5.0
3,3,3,2.0,1,13014,15.0,1.4927670975067169,6.0
1,3,3,1.0,1,11600,3.0,0.4797077228688088,3.0
3,2,2,1.0,1,14151,12.0,0.727803896249521,5.0
2,3,3,2.0,1,12497,24.0,0.9345507074001145,6.0
3,3,3,1.0,1,17024,6.0,0.7071292151344617,3.0
4,4,4,0.0,1,6300,9.0,-1.0295439985305237,3.0
5,3,3,1.0,1,15147,6.0,-0.37829154340615423,3.0
5,3,3,1.0,1,6795,1.0,0.22127420893056693,6.0
1,5,6,0.0,1,5755,3.0,-1.1742667663359392,3.0
2,2,2,1.0,1,10203,12.0,1.0999481563205893,5.0
3,3,3,1.0,1,14714,6.0,0.7484785773645803,6.0
1,1,1,0.0,1,4545,18.0,-0.9985319768579347,3.0
3,2,2,1.0,1,14781,15.0,0.4176836795236307,5.0
2,1,1,2.0,1,11602,12.0,2.0716581687283786,3.0
1,5,6,0.0,1,4049,6.0,-1.1639294257784096,5.0
3,2,2,1.0,1,14571,9.0,0.17992484670044823,6.0
2,1,5,0.0,1,6961,9.0,-1.0088693174154644,6.0
4,2,2,1.0,1,6381,15.0,-0.2749181378308575,5.0
4,2,2,0.0,3,3841,1.0,-1.0295439985305237,4.0
3,3,3,2.0,1,11538,21.0,1.3893936919314203,3.0
7,2,2,1.0,1,8610,6.0,1.6271525247546028,5.0
5,3,3,1.0,1,7408,1.0,0.38667165785104174,6.0
3,3,3,1.0,2,10262,27.0,0.7381412368070507,6.0
2,2,2,2.0,1,10991,6.0,2.009634125383201,5.0
5,3,3,1.0,1,13587,9.0,-0.450652927308862,6.0
2,3,3,1.0,1,7480,15.0,1.2446709241260048,5.0
1,1,1,1.0,1,6351,9.0,-0.7297611223621632,3.0
5,3,3,1.0,2,7153,27.0,-0.481664948981451,5.0
8,2,2,0.0,1,4409,6.0,-1.0398813390880535,5.0
1,2,2,1.0,1,7228,15.0,-0.6987491006895742,5.0
5,3,3,1.0,1,11667,27.0,-0.006147283335085932,3.0
4,2,2,1.0,1,4649,12.0,-0.6987491006895742,6.0
2,2,2,2.0,1,12592,9.0,1.2446709241260048,5.0
5,3,3,1.0,1,11789,12.0,-0.2749181378308575,6.0
2,4,4,0.0,1,4667,1.0,-1.0708933607606426,6.0
8,2,2,1.0,1,9719,21.0,0.13857548447032952,5.0
2,3,3,1.0,1,6902,27.0,-0.574701013999218,3.0
3,2,2,1.0,1,14781,21.0,-0.2749181378308575,5.0
3,2,2,1.0,2,10844,18.0,0.40734633896610106,5.0
2,2,2,2.0,1,11522,24.0,2.7332479644102783,3.0
2,1,5,0.0,1,6121,21.0,-0.9985319768579347,4.0
7,2,2,1.0,1,8610,6.0,-0.5540263328841587,6.0
8,2,2,0.0,1,5620,24.0,-1.0398813390880535,3.0
1,2,2,0.0,1,4804,27.0,-1.0398813390880535,5.0
5,3,3,1.0,1,7005,27.0,-0.026821964450145282,5.0
3,3,3,2.0,1,15129,1.0,1.1206228374356486,5.0
3,2,2,1.0,2,8586,24.0,-0.2749181378308575,5.0
5,3,3,1.0,1,10197,18.0,0.014527397779973418,5.0
5,3,3,1.0,1,10667,27.0,-0.09918334835285302,3.0
1,2,2,1.0,1,11160,12.0,-0.7400984629196928,6.0
2,3,3,2.0,1,12488,27.0,2.485151791029566,5.0
3,2,2,1.0,2,10844,18.0,0.0662141005676218,5.0
2,3,3,2.0,1,9968,3.0,1.9476100820380227,6.0
3,1,5,0.0,2,5198,18.0,-0.9675199551853457,5.0
3,2,2,1.0,2,8586,1.0,0.4590330417537494,5.0
1,4,4,0.0,1,4332,18.0,-1.050218679645583,5.0
1,2,2,1.0,1,5069,6.0,-0.7504358034772225,5.0
3,1,5,0.0,2,4544,6.0,-0.9778572957428754,5.0
5,3,3,1.0,1,14973,3.0,0.07655144112515147,3.0
2,1,1,0.8494545454545455,1,13387,12.0,0.0,3.0
4,1,5,0.0,1,3625,9.0,-1.0192066579729941,6.0
3,2,2,1.0,2,10703,24.0,2.226718277091324,5.0
1,2,2,0.0,1,7615,24.0,-1.0295439985305237,3.0
1,1,5,0.0,1,4823,27.0,-0.988194636300405,5.0
3,1,1,1.0,1,16736,6.0,0.8105026207097584,3.0
3,2,2,1.0,2,9663,9.0,0.49004506342633847,5.0
5,3,3,1.0,1,9205,18.0,-0.04749664556520463,5.0
3,3,3,1.0,1,15554,9.0,-0.6573997384594554,5.0
4,5,6,0.0,3,1965,15.0,-1.1639294257784096,5.0
2,2,2,0.0,1,5510,15.0,-1.0398813390880535,6.0
5,3,3,1.0,1,8266,9.0,-0.24390611615826846,5.0
1,5,6,0.0,1,3175,27.0,-1.1639294257784096,5.0
4,3,3,1.0,3,4760,9.0,-0.7917851657073413,5.0
5,3,3,1.0,1,7740,27.0,0.16958750614291854,5.0
3,2,2,1.0,1,13941,15.0,-0.17154473225556074,5.0
8,3,3,1.0,1,11410,6.0,0.4383583606386901,6.0
3,2,2,1.0,1,12681,1.0,2.04064614705579,4.0
3,3,3,2.0,1,15129,6.0,1.9889594442681413,5.0
3,3,3,2.0,2,10368,12.0,0.32464761450586366,6.0
2,2,2,2.0,1,12324,21.0,0.14891282502785919,5.0
4,2,2,0.0,3,3841,15.0,-1.0398813390880535,4.0
3,3,3,2.0,1,13014,24.0,1.4927670975067169,6.0
1,3,3,1.0,1,6442,27.0,0.5934184690016352,6.0
3,3,3,1.0,2,12373,18.0,-0.7297611223621632,5.0
3,1,1,1.0,1,13817,12.0,0.3970089984085714,3.0
1,1,5,0.0,1,4823,24.0,-0.988194636300405,6.0
3,3,3,2.0,2,9412,27.0,1.5341164597368357,3.0
2,3,3,2.0,1,10231,27.0,1.2860202863561234,5.0
3,1,5,0.0,1,7229,9.0,-0.988194636300405,4.0
4,1,1,0.0,3,4273,24.0,-0.988194636300405,3.0
3,2,2,1.0,2,10844,18.0,1.8545740170202556,5.0
1,3,3,1.0,1,7164,27.0,-0.6780744195745149,5.0
3,1,5,0.0,2,6478,27.0,-0.9778572957428754,6.0
3,1,5,0.0,2,5198,12.0,-0.9778572957428754,5.0
4,1,5,0.0,3,4319,27.0,-1.0192066579729941,4.0
3,3,3,1.0,2,10262,27.0,0.8001652801522288,6.0
7,3,3,0.0,1,6741,18.0,-0.9571826146278161,5.0
3,2,2,1.0,1,14571,6.0,-0.2955928189459168,6.0
2,1,1,1.0,6,26092,1.0,0.14891282502785919,3.0
2,3,3,2.0,1,11753,27.0,-0.3162675000609762,6.0
3,1,1,1.0,2,7832,21.0,0.5107197445413978,3.0
7,2,2,1.0,1,8610,1.0,0.28329825227574496,5.0
3,2,2,1.0,1,13626,12.0,-0.2955928189459168,6.0
3,3,3,2.0,2,10368,9.0,1.9889594442681413,6.0
3,2,2,1.0,1,12692,6.0,1.7512006114449588,6.0
1,1,1,0.0,1,10067,1.0,-0.988194636300405,3.0
6,3,3,1.0,1,4959,3.0,-0.2335687756007388,6.0
2,1,1,2.0,1,19372,1.0,1.9165980603654336,3.0
2,5,6,0.0,1,3100,18.0,-1.184604106893469,5.0
5,3,3,1.0,1,8405,15.0,0.32464761450586366,5.0
5,3,3,1.0,2,6943,27.0,-0.17154473225556074,5.0
4,2,2,0.0,3,3841,27.0,-1.0398813390880535,4.0
4,5,6,0.0,1,2017,6.0,-1.1639294257784096,6.0
7,2,2,1.0,1,9187,1.0,0.8518519829398771,5.0
3,2,2,1.0,1,13941,12.0,0.0662141005676218,5.0
3,3,3,2.0,2,8938,21.0,1.5754658219669544,3.0
4,1,5,0.0,3,4319,18.0,-0.9985319768579347,5.0
4,1,5,0.0,3,3573,1.0,-0.988194636300405,4.0
4,2,2,0.0,3,3841,3.0,-1.050218679645583,5.0
3,3,3,0.0,2,7202,27.0,-0.9468452740702864,6.0
7,2,2,1.0,1,9187,9.0,-0.6160503762293368,6.0
6,3,3,1.0,1,6976,3.0,-0.5850383545567478,6.0
3,3,3,1.0,2,12898,21.0,0.9242133668425848,5.0
3,3,3,1.0,2,12898,27.0,1.8959233792503742,5.0
3,3,3,2.0,2,10588,15.0,1.327369648586242,6.0
2,3,3,2.0,1,9181,24.0,1.2860202863561234,6.0
3,1,1,1.0,2,11087,3.0,1.5444538002943653,3.0
3,3,3,1.0,2,10262,27.0,-0.6677370790169851,6.0
3,3,3,0.0,2,4886,6.0,-0.9468452740702864,4.0
1,3,3,1.0,1,8470,21.0,-0.6160503762293368,3.0
2,2,2,0.8494545454545455,1,14960,21.0,0.314310273948334,5.0
4,2,2,0.0,1,3873,9.0,-1.0295439985305237,5.0
2,3,3,2.0,1,11911,9.0,1.9476100820380227,3.0
2,3,3,1.0,1,8907,15.0,0.2936355928332747,6.0
4,4,4,0.0,3,3859,9.0,-1.0708933607606426,5.0
8,2,2,0.0,1,4384,6.0,-1.0295439985305237,3.0
5,3,3,1.0,1,11622,3.0,-0.3989662245212136,6.0
7,1,1,0.0,1,4563,24.0,-1.0192066579729941,3.0
4,5,6,0.0,3,1965,1.0,-1.1639294257784096,4.0
2,2,2,0.0,1,4145,24.0,-1.0295439985305237,4.0
3,2,2,1.0,2,10031,24.0,1.5651284814094246,3.0
2,1,1,1.0,1,11628,1.0,-0.5850383545567478,3.0
3,3,3,1.0,2,10262,15.0,-0.6677370790169851,6.0
4,5,6,0.0,1,2017,24.0,-1.1639294257784096,6.0
7,3,3,0.0,1,6216,27.0,-0.9571826146278161,4.0
5,3,3,0.8494545454545455,1,16294,15.0,0.3763343172935121,5.0
5,3,3,1.0,1,7038,27.0,-0.40930356507874327,5.0
4,1,1,1.0,1,7294,9.0,-0.36795420284862457,3.0
4,2,2,0.0,1,3873,6.0,-1.050218679645583,4.0
2,5,6,0.0,1,3100,18.0,-1.1639294257784096,6.0
5,3,3,1.0,1,12507,27.0,-0.2335687756007388,5.0
8,3,3,1.0,1,6152,21.0,0.4590330417537494,5.0
2,2,2,1.0,1,8030,1.0,0.045539419452562444,4.0
3,1,5,0.0,2,5769,18.0,-0.9778572957428754,6.0
2,3,3,1.0,1,8372,18.0,1.585803162524484,5.0
3,1,1,1.0,1,8578,15.0,-0.7711104845922819,3.0
2,3,3,2.0,1,11228,18.0,1.2860202863561234,5.0
2,2,2,2.0,1,13227,1.0,1.5134417786217764,5.0
5,3,3,1.0,1,12192,12.0,-0.26458079727332784,6.0
3,3,3,2.0,1,12819,27.0,1.1206228374356486,6.0
1,1,5,0.0,1,3943,27.0,-1.0088693174154644,6.0
5,3,3,1.0,2,18260,9.0,0.21093686837303724,3.0
2,1,5,0.0,1,5228,18.0,-1.0088693174154644,4.0
3,3,3,2.0,1,14300,12.0,0.6554425123468133,6.0
2,2,2,2.0,1,10151,1.0,2.4334650882419178,5.0
1,2,2,1.0,1,5699,6.0,-0.7711104845922819,5.0
7,2,2,1.0,1,9187,21.0,2.0716581687283786,5.0
7,2,2,1.0,1,8452,6.0,0.2316115494880966,6.0
5,3,3,1.0,1,13961,21.0,0.024864738337503092,3.0
3,1,5,0.0,2,5769,24.0,-0.9778572957428754,6.0
5,3,3,1.0,1,10877,24.0,0.07655144112515147,6.0
1,1,5,0.0,1,4591,9.0,-0.9985319768579347,4.0
2,2,2,2.0,1,17732,6.0,1.1309601779931784,5.0
3,3,3,1.0,2,12373,9.0,-0.08884600779532334,5.0
8,2,2,0.0,1,3807,27.0,-1.0398813390880535,6.0
7,2,2,1.0,1,9555,9.0,0.28329825227574496,6.0
8,1,5,0.0,1,4483,6.0,-1.0088693174154644,6.0
3,2,2,1.0,1,14781,12.0,-0.5230143112115697,5.0
3,3,3,1.0,2,12373,18.0,1.5961405030820137,5.0
1,3,3,1.0,1,5530,21.0,-0.6884117601320445,5.0
1,3,3,1.0,1,7081,18.0,0.20059952781550758,5.0
3,3,3,1.0,2,10262,15.0,2.0716581687283786,6.0
5,3,3,1.0,1,9316,27.0,-0.40930356507874327,5.0
3,2,2,1.0,2,10844,9.0,0.1075634627977405,5.0
1,3,3,1.0,1,8542,1.0,0.32464761450586366,5.0
1,1,5,0.0,1,4823,15.0,-0.9778572957428754,4.0
2,3,3,1.0,1,12940,6.0,2.0819955092859086,3.0
3,2,2,1.0,1,13374,6.0,-0.41964090563627293,6.0
5,3,3,1.0,1,13062,21.0,-0.17154473225556074,3.0
3,1,5,0.0,1,8541,21.0,-0.9675199551853457,6.0
3,2,2,1.0,2,11134,24.0,1.1516348591082377,3.0
3,1,1,1.0,2,7832,21.0,-0.07850866723779366,3.0
5,3,3,1.0,1,8888,9.0,-0.20255675392814976,5.0
3,2,2,1.0,2,9663,12.0,0.4383583606386901,5.0
5,3,3,1.0,1,17267,6.0,-0.3059301595034465,3.0
3,1,1,1.0,2,7832,21.0,0.49004506342633847,3.0
7,1,1,0.0,1,12123,18.0,-1.0192066579729941,3.0
5,3,3,1.0,1,8073,15.0,-0.2955928189459168,5.0
4,1,5,0.0,1,4991,12.0,-0.9985319768579347,4.0
6,1,5,0.0,1,3419,12.0,-1.0088693174154644,6.0
3,3,3,1.0,2,10262,27.0,1.5341164597368357,6.0
3,3,3,1.0,2,10262,1.0,0.7381412368070507,6.0
8,2,2,0.0,1,3807,3.0,-1.0398813390880535,4.0
3,3,3,1.0,2,10262,1.0,-0.5333516517690994,6.0
2,3,3,2.0,1,13039,21.0,0.4383583606386901,5.0
3,1,1,1.0,2,7832,21.0,0.1902621872579779,3.0
3,5,6,0.0,2,3210,24.0,-1.1639294257784096,6.0
5,3,3,1.0,1,15147,3.0,-0.026821964450145282,3.0
1,5,6,0.0,1,4049,24.0,-1.1639294257784096,6.0
3,3,3,2.0,1,13882,12.0,2.0199714659407304,6.0
2,2,2,1.0,1,8366,21.0,0.1902621872579779,5.0
3,1,1,1.0,2,9134,15.0,-0.2542434567157981,3.0
2,2,2,1.0,1,5006,9.0,1.6271525247546028,4.0
2,3,3,1.0,1,7480,1.0,1.2446709241260048,6.0
3,2,2,1.0,2,10844,6.0,-0.5953756951142775,6.0
3,2,2,1.0,2,7064,1.0,0.16958750614291854,4.0
1,2,2,0.0,1,5224,21.0,-1.0398813390880535,6.0
8,2,2,0.0,1,4384,15.0,-1.0295439985305237,3.0
5,3,3,1.0,1,13377,1.0,0.20059952781550758,6.0
5,3,3,1.0,1,8837,27.0,0.21093686837303724,5.0
2,3,3,1.0,1,16352,3.0,0.6451051717892836,3.0
2,3,3,2.0,1,10441,9.0,1.2860202863561234,6.0
1,4,4,0.0,1,3597,9.0,-1.0605560202031128,5.0
8,2,2,0.0,1,3807,12.0,-1.0398813390880535,6.0
3,2,2,1.0,2,9663,6.0,0.16958750614291854,5.0
7,1,5,0.0,1,4668,24.0,-0.9985319768579347,5.0
5,3,3,1.0,1,17057,3.0,-0.3472795217335652,3.0
2,3,3,1.0,1,8372,3.0,-0.026821964450145282,6.0
4,2,2,0.0,1,5515,1.0,-1.0398813390880535,3.0
3,2,2,1.0,1,8355,1.0,-0.450652927308862,5.0
1,5,6,0.0,1,2754,1.0,-1.1639294257784096,4.0
5,3,3,1.0,1,13377,15.0,-0.04749664556520463,6.0
3,3,3,1.0,1,15554,9.0,1.5341164597368357,5.0
1,2,2,0.0,1,5224,18.0,-1.0398813390880535,5.0
1,3,3,1.0,1,6069,9.0,-0.7297611223621632,6.0
3,3,3,1.0,2,12373,9.0,1.7615379520024885,5.0
3,2,2,1.0,2,6959,12.0,-0.1405327105829717,6.0
4,2,2,0.0,3,3841,27.0,-1.050218679645583,5.0
2,3,3,1.0,1,8669,15.0,0.5624064473290462,5.0
3,3,3,2.0,1,13014,1.0,0.32464761450586366,6.0
3,2,2,1.0,1,13731,6.0,1.1619721996657673,6.0
5,3,3,1.0,1,7888,21.0,0.5727437878865759,5.0
7,2,2,1.0,1,12942,24.0,0.5107197445413978,3.0
7,5,6,1.0,1,12395,6.0,1.3170323080287125,3.0
3,2,2,1.0,1,14571,9.0,-0.4713276084239213,6.0
1,1,5,0.0,1,4591,27.0,-0.988194636300405,4.0
2,2,2,2.0,1,12592,9.0,2.164694233746146,5.0
1,2,2,0.0,1,4804,6.0,-1.0398813390880535,6.0
3,2,2,1.0,1,14388,21.0,0.9035386857275255,5.0
2,3,3,2.0,1,14851,9.0,1.2860202863561234,3.0
3,2,2,1.0,2,8586,18.0,0.024864738337503092,5.0
3,1,1,1.0,5,31825,1.0,-0.026821964450145282,3.0
3,3,3,2.0,1,14237,9.0,-0.10952068891038269,6.0
1,2,2,1.0,1,5069,6.0,-0.7504358034772225,6.0
3,3,3,1.0,1,16079,1.0,-0.6677370790169851,6.0
3,2,2,1.0,2,9663,15.0,0.30397293339080433,5.0
5,3,3,1.0,1,13587,27.0,-0.17154473225556074,5.0
2,2,2,1.0,1,10808,24.0,1.968284763153082,3.0
5,3,3,1.0,2,11446,27.0,-0.20255675392814976,5.0
2,5,6,0.0,1,3100,1.0,-1.1949414474509985,5.0
6,2,2,1.0,1,6484,1.0,-0.40930356507874327,5.0
1,5,6,0.0,1,4049,9.0,-1.1639294257784096,5.0
1,1,1,1.0,1,7280,9.0,-0.7090864412471038,3.0
2,5,6,0.0,1,3625,27.0,-1.1639294257784096,5.0
4,1,5,0.0,3,3919,15.0,-0.988194636300405,6.0
3,3,3,1.0,1,15554,9.0,0.727803896249521,5.0
1,4,4,0.0,1,3850,3.0,-1.0605560202031128,6.0
3,1,5,0.0,1,7229,12.0,-0.9675199551853457,5.0
7,2,2,1.0,1,11682,24.0,1.875248698135315,3.0
1,1,5,0.0,1,4823,21.0,-0.988194636300405,4.0
3,3,3,1.0,2,10262,9.0,0.5624064473290462,6.0
1,3,3,1.0,1,6818,6.0,0.024864738337503092,6.0
4,5,6,0.0,3,1965,27.0,-1.1639294257784096,5.0
7,2,2,1.0,1,9345,12.0,0.6657798529043429,5.0
1,3,3,1.0,1,6938,6.0,-0.5643636734416884,6.0
3,3,3,2.0,2,10368,15.0,1.9889594442681413,6.0
2,3,3,2.0,1,11753,12.0,1.2239962430109455,6.0
2,3,3,2.0,1,12488,27.0,1.7201885897723699,5.0
3,2,2,1.0,2,9899,12.0,-0.6367250573443961,6.0
5,3,3,1.0,1,11622,6.0,-0.1405327105829717,6.0
4,2,2,0.0,1,3847,27.0,-1.0192066579729941,3.0
3,3,3,1.0,1,16079,27.0,-0.6573997384594554,6.0
3,1,5,0.0,2,6478,18.0,-1.0088693174154644,6.0
2,3,3,0.0,1,5201,21.0,-0.9778572957428754,6.0
8,2,2,0.0,1,4409,9.0,-1.0295439985305237,5.0
3,1,1,1.0,1,17261,6.0,1.6995139086573106,3.0
7,1,5,0.0,1,4878,27.0,-1.0295439985305237,5.0
4,1,5,0.0,3,3573,18.0,-1.0192066579729941,5.0
3,2,2,1.0,2,10844,18.0,1.172309540223297,5.0
2,3,3,0.0,1,5201,27.0,-0.9778572957428754,6.0
5,3,3,1.0,1,14533,18.0,-0.574701013999218,5.0
4,2,2,0.0,1,3873,12.0,-1.0605560202031128,4.0
4,4,4,0.0,3,3543,6.0,-1.0605560202031128,6.0
5,3,3,1.0,1,7215,21.0,-0.026821964450145282,3.0
5,3,3,1.0,1,11999,21.0,-0.2955928189459168,3.0
3,1,1,1.0,1,13817,12.0,0.6140931501166946,3.0
8,2,2,0.0,1,4107,15.0,-1.0398813390880535,6.0
5,3,3,1.0,1,8073,9.0,0.13857548447032952,5.0
1,5,6,0.0,1,2227,27.0,-1.1639294257784096,6.0
3,2,2,1.0,2,10539,6.0,1.327369648586242,6.0
1,1,5,0.0,1,3943,3.0,-1.0088693174154644,5.0
3,2,2,1.0,2,10844,24.0,1.906260719807904,5.0
4,1,1,0.0,1,3925,24.0,-0.9985319768579347,3.0
3,5,6,0.0,2,3210,1.0,-1.1742667663359392,5.0
3,1,5,0.0,1,8016,6.0,-0.9778572957428754,6.0
4,2,2,0.0,3,3841,12.0,-1.0398813390880535,4.0
3,2,2,1.0,1,14388,9.0,-0.41964090563627293,5.0
5,3,3,1.0,2,14086,9.0,-0.04749664556520463,3.0
1,1,5,0.0,1,3749,9.0,-0.9985319768579347,6.0
3,1,5,0.0,1,7229,24.0,-1.0088693174154644,5.0
5,3,3,1.0,1,15603,6.0,0.38667165785104174,3.0
1,1,5,0.0,1,4823,27.0,-0.9985319768579347,5.0
3,5,6,0.0,1,8040,3.0,-1.1639294257784096,4.0
3,2,2,1.0,1,13941,6.0,2.0716581687283786,5.0
3,3,3,1.0,1,14714,6.0,-0.5333516517690994,6.0
7,2,2,1.0,1,7927,1.0,0.09722612224021082,4.0
3,1,5,0.0,2,4030,15.0,-0.988194636300405,5.0
1,3,3,1.0,1,8285,21.0,0.11790080335527017,3.0
3,2,2,1.0,2,10844,6.0,-0.13019537002544204,5.0
3,2,2,1.0,2,9663,12.0,1.9786221037106118,5.0
1,2,2,0.0,1,4148,27.0,-1.0088693174154644,3.0
1,3,3,1.0,1,6496,24.0,-0.7400984629196928,6.0
1,2,2,0.0,1,4148,18.0,-1.0088693174154644,3.0
3,2,2,1.0,1,13339,24.0,0.28329825227574496,3.0
3,3,3,2.0,1,13882,15.0,2.0199714659407304,6.0
1,1,5,0.0,1,3943,12.0,-1.0088693174154644,5.0
3,3,3,2.0,2,15318,6.0,-0.3059301595034465,6.0
4,2,2,0.0,1,3873,6.0,-1.0605560202031128,6.0
5,3,3,1.0,1,11573,27.0,0.3970089984085714,5.0
7,1,5,0.0,1,4668,15.0,-0.9985319768579347,5.0
2,1,1,2.0,1,13576,1.0,0.6761171934618726,3.0
2,1,1,1.0,5,15434,1.0,1.7718752925600183,3.0
3,3,3,2.0,1,16914,6.0,0.0,3.0
3,2,2,1.0,1,14781,21.0,0.024864738337503092,5.0
2,2,2,2.0,1,9416,12.0,1.1206228374356486,6.0
7,2,2,1.0,1,8662,9.0,0.6037558095591649,6.0
2,3,3,1.0,1,9194,24.0,-0.20255675392814976,6.0
4,2,2,0.0,1,3873,3.0,-1.0295439985305237,6.0
1,2,2,1.0,1,11465,9.0,-0.7400984629196928,6.0
2,3,3,1.0,1,8907,9.0,0.2936355928332747,6.0
2,3,3,2.0,1,8770,21.0,1.875248698135315,3.0
3,3,3,1.0,1,12242,27.0,0.9448880479576441,3.0
5,3,3,1.0,1,12192,12.0,-0.2335687756007388,6.0
7,2,2,1.0,1,8505,1.0,2.0716581687283786,4.0
3,2,2,1.0,2,9663,9.0,1.0379241129754113,5.0
5,3,3,1.0,1,8614,15.0,0.1075634627977405,6.0
3,3,3,2.0,1,13292,24.0,1.4927670975067169,6.0
5,3,3,1.0,1,7740,3.0,-0.3369421811760355,6.0
1,3,3,1.0,1,8854,1.0,-0.4920022895389807,5.0
1,3,3,2.0,1,7682,6.0,0.2316115494880966,3.0
1,2,2,0.0,1,4804,9.0,-1.0295439985305237,5.0
7,1,5,0.0,1,4668,21.0,-0.9985319768579347,5.0
5,3,3,1.0,2,5797,24.0,-0.07850866723779366,6.0
2,3,3,0.0,1,4729,3.0,-0.9778572957428754,4.0
5,3,3,1.0,1,7888,21.0,0.20059952781550758,5.0
1,2,2,1.0,1,5069,24.0,-0.7504358034772225,5.0
2,3,3,0.8494545454545455,1,9128,21.0,0.0,3.0
3,2,2,1.0,2,9663,1.0,0.30397293339080433,5.0
2,3,3,1.0,1,7952,6.0,0.2316115494880966,6.0
3,3,3,1.0,2,10262,24.0,1.9476100820380227,6.0
3,3,3,2.0,1,13882,6.0,0.7174665556919914,6.0
1,1,5,0.0,1,4591,12.0,-0.9985319768579347,5.0
2,5,6,2.0,1,16172,12.0,-0.8227971873799302,3.0
5,3,3,1.0,1,6673,27.0,-0.41964090563627293,3.0
3,3,3,2.0,2,11150,27.0,2.2887423204365023,6.0
2,3,3,2.0,1,13591,15.0,1.5031044380642467,6.0
1,1,5,0.0,1,4077,9.0,-1.0088693174154644,5.0
5,3,3,1.0,2,12927,1.0,0.15925016558538888,6.0
3,3,3,2.0,1,16274,21.0,-0.4713276084239213,5.0
7,1,5,0.0,1,4668,15.0,-1.0192066579729941,5.0
3,3,3,1.0,2,12898,27.0,0.5934184690016352,5.0
2,5,6,1.0,1,11678,6.0,-0.3886288839636839,3.0
1,3,3,1.0,1,5775,12.0,-0.6367250573443961,6.0
3,1,1,1.0,1,13555,18.0,-0.08884600779532334,3.0
3,2,2,1.0,1,14571,24.0,0.15925016558538888,5.0
4,5,6,0.0,1,2227,9.0,-1.1639294257784096,6.0
2,1,5,0.0,1,6961,24.0,-0.9985319768579347,6.0
2,3,3,1.0,1,15704,9.0,0.16958750614291854,3.0
3,5,6,0.0,1,8040,6.0,-1.1639294257784096,3.0
3,3,3,1.0,1,14714,1.0,-0.21289409448567945,6.0
5,3,3,1.0,1,10197,21.0,-0.10952068891038269,5.0
2,3,3,1.0,1,8372,12.0,-0.574701013999218,6.0
7,3,3,0.0,1,6741,9.0,-0.988194636300405,3.0
1,4,4,0.0,1,6297,9.0,-1.0295439985305237,3.0
3,3,3,2.0,1,15129,27.0,1.6064778436395435,5.0
1,3,3,1.0,1,6426,21.0,-0.6367250573443961,3.0
3,3,3,2.0,1,20904,9.0,-0.32660484061850587,3.0
8,3,3,1.0,1,6451,9.0,-0.057833986122734306,4.0
2,1,1,1.0,1,12704,1.0,0.4176836795236307,3.0
3,2,2,1.0,1,13067,24.0,0.30397293339080433,5.0
3,1,5,0.0,1,7229,18.0,-1.0088693174154644,5.0
5,3,3,1.0,1,17057,3.0,-0.4713276084239213,3.0
2,2,2,2.0,1,8366,18.0,-0.24390611615826846,5.0
5,3,3,1.0,1,15078,9.0,0.5727437878865759,5.0
8,2,2,1.0,1,7870,9.0,0.11790080335527017,6.0
1,5,6,0.0,1,3603,12.0,-1.1639294257784096,5.0
2,2,2,1.0,1,11936,12.0,-0.20255675392814976,6.0
5,3,3,1.0,2,8925,27.0,0.5727437878865759,5.0
2,3,3,0.0,1,6934,21.0,-0.9778572957428754,4.0
3,3,3,1.0,2,6542,15.0,-0.41964090563627293,4.0
1,2,2,0.0,1,4778,15.0,-1.0295439985305237,3.0
3,2,2,1.0,1,14151,12.0,0.44869570119621977,5.0
5,3,3,1.0,1,16108,1.0,-0.574701013999218,6.0
5,3,3,1.0,1,13377,1.0,-0.04749664556520463,6.0
4,1,5,0.0,3,3919,1.0,-0.9985319768579347,4.0
